name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Jordan Henderson,MID,Liverpool,0.0,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,7,0,0,0,0,1,0,1375,0,1,1,0.0,0,0,0,0,50,False,0,1
Kyle Walker,DEF,Man City,3.8,0,0,26,1,14.5,369,0.04,0.04,0.00,0.30,1,0,0,2.0,3.6,2023-08-11T19:00:00Z,90,6,0,0,0,0,1,0,266642,1,3,0,2.0,6,0,0,0,50,False,0,1
Jacob Brown,FWD,Luton,0.9,1,0,10,0,0.0,631,0.00,0.12,0.12,2.55,4,3,0,0.0,0.0,2023-08-12T14:00:00Z,26,5,0,0,0,0,1,0,4167,0,1,4,0.0,4,0,0,0,50,False,0,1
Vicente Guaita,GK,Crystal Palace,2.9,0,0,0,0,0.0,227,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,17,0,0,0,0,1,0,80223,0,1,0,0.0,0,0,0,0,45,False,0,1
Braian Ojeda Rodríguez,MID,Nott'm Forest,0.0,0,0,0,0,0.0,459,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,576,0,1,2,0.0,0,0,0,0,45,False,0,1
Mads Bech Sørensen,DEF,Brentford,1.0,0,0,0,0,0.0,93,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,18,0,0,0,0,1,0,16615,0,2,2,0.0,0,0,0,0,40,True,0,1
Femi Seriki,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,16,0,0,0,0,2,0,2863,0,1,2,0.0,0,708,833,125,40,False,0,2
Radek Vítek,GK,Man Utd,1.5,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,0,0,0,2,0.0,0,0,0,0,40,False,0,2
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,20,0,0,0,0,2,0,1235,0,4,1,0.0,0,-44,127,171,45,False,0,2
Jadon Sancho,MID,Man Utd,1.5,0,0,7,0,1.9,397,0.01,0.01,0.00,0.55,18,1,0,0.7,5.4,2023-08-19T16:30:00Z,24,18,0,0,0,0,2,0,83584,0,0,2,0.0,1,-10687,2309,12996,70,False,0,2
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,16,0,0,0,0,2,0,5768,0,1,2,0.0,0,-795,168,963,40,False,0,2
Vitaly Janelt,MID,Brentford,2.5,0,0,11,1,14.4,105,0.15,0.15,0.00,0.46,13,0,0,2.6,7.8,2023-08-19T14:00:00Z,90,10,0,0,0,0,2,0,7750,1,3,0,4.0,3,-283,783,1066,55,False,0,2
Ionuț Radu,GK,Bournemouth,-0.5,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,11,0,0,0,0,2,0,9821,0,1,3,0.0,0,-908,133,1041,45,False,0,2
Andre Brooks,MID,Sheffield Utd,0.5,0,0,3,0,0.3,655,0.00,0.00,0.00,0.12,17,1,0,0.3,2.2,2023-08-18T18:45:00Z,16,16,0,0,0,0,2,0,2455,0,1,2,0.0,1,938,1132,194,45,False,0,2
Jack Grealish,MID,Man City,2.0,0,0,7,1,9.5,354,0.04,0.13,0.09,0.29,16,0,0,4.1,12.6,2023-08-19T19:00:00Z,90,15,0,0,0,0,2,0,425129,1,0,1,19.0,3,-97274,13903,111177,74,True,0,2
Emil Krafth,DEF,Newcastle,0.0,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,1239,0,0,1,0.0,0,-430,32,462,45,False,0,2
Boubacar Traoré,MID,Wolves,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,5,0,0,0,0,2,0,48123,0,4,1,0.0,0,-2840,3149,5989,45,True,0,2
Curtis Jones,MID,Liverpool,0.2,0,0,0,0,0.0,300,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,3,0,0,0,0,2,0,11824,0,1,3,0.0,0,-1302,547,1849,50,True,0,2
Reece James,DEF,Chelsea,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,1280455,0,1,3,0.0,0,-227203,189714,416917,55,False,0,2
Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,21782,0,0,2,0.0,0,-25,1211,1236,40,True,0,2
Robin Olsen,GK,Aston Villa,0.0,0,0,0,0,0.0,53,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,9,0,0,0,0,2,0,81567,0,0,4,0.0,0,-1642,2302,3944,40,True,0,2
Ben Osborn,MID,Sheffield Utd,1.0,0,0,8,0,7.4,489,0.09,0.09,0.00,1.36,17,2,0,1.8,11.0,2023-08-18T18:45:00Z,90,16,0,0,0,0,2,0,2940,1,1,2,0.0,1,-40,373,413,50,False,1,2
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,3677,0,0,2,0.0,0,-940,83,1023,45,False,0,2
Anthony Elanga,MID,Nott'm Forest,3.0,0,0,3,0,0.5,378,0.00,0.03,0.03,0.27,17,0,0,0.6,1.4,2023-08-18T18:45:00Z,21,17,0,0,0,0,2,0,90812,0,1,2,4.0,1,26023,32962,6939,50,True,0,2
Oliver Norwood,MID,Sheffield Utd,1.0,0,0,15,0,11.1,488,0.19,0.19,0.00,1.36,17,2,0,2.9,15.6,2023-08-18T18:45:00Z,90,16,0,0,0,0,2,0,3404,1,1,2,2.0,1,520,925,405,50,False,1,2
Harry Toffolo,DEF,Nott'm Forest,0.5,0,0,0,0,0.0,465,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,4951,0,1,2,0.0,0,-633,42,675,45,True,0,2
Bernardo Veiga de Carvalho e Silva,MID,Man City,0.0,0,0,0,0,0.0,344,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,339577,0,0,1,0.0,0,-106448,30229,136677,65,True,0,2
Ivan Toney,FWD,Brentford,0.0,0,0,0,0,0.0,117,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,10,0,0,0,0,2,0,8975,0,3,0,0.0,0,-3130,1016,4146,80,False,0,2
Nuno Varela Tavares,DEF,Arsenal,0.5,0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,8,0,0,0,0,2,0,26211,0,1,0,0.0,0,-1878,1698,3576,40,False,0,2
Alex Murphy,DEF,Newcastle,-0.5,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,33013,0,0,1,0.0,0,2039,5567,3528,40,False,0,2
Eddie Nketiah,FWD,Arsenal,7.0,1,0,6,1,21.8,13,0.02,0.83,0.81,0.47,12,0,0,4.9,0.0,2023-08-21T19:00:00Z,78,8,0,0,0,0,2,0,488293,1,1,0,28.0,5,142472,168491,26019,55,False,0,2
Benoît Badiashile,DEF,Chelsea,0.0,0,0,0,0,0.0,191,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,4036,0,1,3,0.0,0,-1674,110,1784,45,False,0,2
Emile Smith Rowe,MID,Arsenal,0.5,0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,8,0,0,0,0,2,0,15089,0,1,0,0.0,0,-3123,436,3559,55,False,0,2
Jarell Quansah,DEF,Liverpool,0.5,0,0,0,0,0.0,626,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,3,0,0,0,0,2,0,3758,0,1,3,0.0,0,-136,260,396,40,True,0,2
Ben Chilwell,DEF,Chelsea,4.0,0,0,13,0,33.7,195,0.49,0.70,0.21,0.85,19,2,0,5.9,8.4,2023-08-20T15:30:00Z,60,19,0,0,0,0,2,0,1974787,1,1,3,17.0,1,641361,663501,22140,56,False,0,2
Philippe Coutinho Correia,MID,Aston Villa,1.0,0,0,4,0,1.0,38,0.01,0.08,0.07,0.03,11,0,0,1.3,4.0,2023-08-20T13:00:00Z,21,9,0,0,0,0,2,0,53391,0,0,4,8.0,1,-5406,3394,8800,60,True,0,2
Tim Iroegbunam,MID,Aston Villa,0.0,0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,9,0,0,0,0,2,0,3083,0,0,4,0.0,0,-868,75,943,45,True,0,2
Andy Lonergan,GK,Everton,0.0,0,0,0,0,0.0,579,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,2,0,0,0,0,2,0,6537,0,0,4,0.0,0,-150,179,329,40,False,0,2
Pablo Sarabia,MID,Wolves,3.5,1,0,18,0,29.1,570,0.32,0.34,0.02,0.33,20,0,0,7.3,25.0,2023-08-19T14:00:00Z,35,5,0,0,0,0,2,0,15866,0,4,1,19.0,4,4148,5957,1809,50,True,0,2
Kieffer Moore,FWD,Bournemouth,0.5,0,0,-1,0,1.3,76,0.00,0.23,0.23,0.20,14,0,0,0.8,0.0,2023-08-19T14:00:00Z,27,11,0,0,0,0,2,0,39780,0,1,3,8.0,1,-5254,1494,6748,50,False,0,2
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,26442,0,1,2,0.0,0,-2896,128,3024,40,True,0,2
Remi Matthews,GK,Crystal Palace,-0.5,0,0,0,0,0.0,233,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,1,0,0,0,0,2,0,12686,0,1,0,0.0,0,-319,418,737,40,True,0,2
Ibrahima Konaté,DEF,Liverpool,2.5,0,0,16,0,0.6,302,0.00,0.05,0.05,1.29,14,1,0,2.3,18.6,2023-08-19T14:00:00Z,90,3,0,0,0,0,2,0,216688,1,1,3,4.0,2,51617,66162,14545,50,True,0,2
Joelinton Cássio Apolinário de Lira,MID,Newcastle,0.5,0,0,1,0,22.5,416,0.03,0.07,0.04,0.52,16,1,0,3.9,7.8,2023-08-19T19:00:00Z,56,13,0,0,0,0,2,0,97508,1,0,1,9.0,0,-10185,5021,15206,60,False,1,2
Marcus Tavernier,MID,Bournemouth,0.0,0,0,0,0,0.0,86,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,11,0,0,0,0,2,0,1904,0,1,3,0.0,0,-738,37,775,55,False,0,2
Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,10,0,0,0,0,2,0,901,0,3,0,0.0,0,-167,0,167,40,False,0,2
Manuel Akanji,DEF,Man City,7.0,0,1,28,1,16.0,341,0.02,0.05,0.03,0.29,16,0,0,3.3,16.4,2023-08-19T19:00:00Z,90,15,0,0,0,0,2,0,559028,1,0,1,1.0,7,90710,119275,28565,50,True,0,2
Matheus França de Oliveira,MID,Crystal Palace,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,1,0,0,0,0,2,0,877,0,1,0,0.0,0,-175,42,217,50,True,0,2
Lucas Tolentino Coelho de Lima,MID,West Ham,3.5,0,0,23,0,23.0,539,0.04,0.89,0.85,2.45,19,1,1,9.3,44.8,2023-08-20T15:30:00Z,90,7,0,0,0,0,2,0,131138,1,1,3,25.0,6,-13163,7579,20742,60,True,1,2
Rasmus Højlund,FWD,Man Utd,0.0,0,0,0,0,0.0,617,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,79025,0,0,2,0.0,0,-21106,5478,26584,70,False,0,2
Rayan Aït-Nouri,DEF,Wolves,0.5,0,0,11,0,12.0,545,0.07,0.28,0.21,2.27,20,4,0,3.4,13.8,2023-08-19T14:00:00Z,86,5,0,0,0,0,2,0,38518,1,4,1,8.0,0,5422,8143,2721,45,True,0,2
Calum Chambers,DEF,Aston Villa,0.0,0,0,0,0,0.0,37,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,9,0,0,0,0,2,0,125410,0,0,4,0.0,0,-4104,4839,8943,40,True,0,2
Ben Davies,DEF,Spurs,1.5,1,0,8,0,3.5,495,0.00,0.43,0.43,0.35,18,0,0,1.9,9.2,2023-08-19T16:30:00Z,20,14,0,0,0,0,2,0,64354,0,0,2,6.0,4,-9193,1048,10241,45,True,0,2
Emerson Palmieri dos Santos,DEF,West Ham,2.5,1,0,17,0,10.5,532,0.01,0.01,0.00,2.45,19,1,0,4.0,25.4,2023-08-20T15:30:00Z,90,7,0,0,0,0,2,0,32516,1,1,3,4.0,4,-2130,1484,3614,45,True,1,2
Luis Díaz,MID,Liverpool,8.0,0,0,28,0,28.1,303,0.22,0.64,0.42,1.00,14,1,1,9.2,36.2,2023-08-19T14:00:00Z,85,3,0,0,0,0,2,0,911746,1,1,3,28.0,7,305197,334046,28849,76,True,0,2
Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,144,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,20,0,0,0,0,2,0,6534,0,4,1,0.0,0,-617,449,1066,45,False,0,2
John Stones,DEF,Man City,0.0,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,15,0,0,0,0,2,0,1505031,0,0,1,0.0,0,-857450,17301,874751,54,True,0,2
Idrissa Gueye,MID,Everton,1.0,0,0,1,0,1.5,254,0.00,0.00,0.00,2.12,11,2,0,0.2,0.8,2023-08-20T13:00:00Z,45,2,0,0,0,0,2,0,4717,1,0,4,0.0,0,-423,271,694,50,False,1,2
Harry Wilson,MID,Fulham,2.5,0,0,8,0,20.8,288,0.14,0.19,0.05,3.80,13,3,0,5.8,11.0,2023-08-19T14:00:00Z,90,4,0,0,0,0,2,0,20686,1,3,0,26.0,2,1268,3379,2111,55,True,0,2
Marcus Bettinelli,GK,Chelsea,0.0,0,0,0,0,0.0,192,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,2094,0,1,3,0.0,0,-281,69,350,40,False,0,2
Malcolm Ebiowei,MID,Crystal Palace,0.0,0,0,0,0,0.0,224,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,1,0,0,0,0,2,0,5383,0,1,0,0.0,0,-663,310,973,45,True,0,2
Benjamin White,DEF,Arsenal,4.5,0,1,26,1,4.2,29,0.02,0.02,0.00,1.06,12,0,0,2.6,21.6,2023-08-21T19:00:00Z,90,8,0,0,0,0,2,0,846686,1,1,0,0.0,7,-26439,40504,66943,55,False,0,2
Teden Mengi,DEF,Man Utd,0.5,0,0,0,0,0.0,393,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,7511,0,0,2,0.0,0,-755,205,960,40,False,0,2
Ezri Konsa Ngoyo,DEF,Aston Villa,3.0,0,0,29,1,0.4,48,0.00,0.00,0.00,0.68,11,0,0,1.6,14.0,2023-08-20T13:00:00Z,90,9,0,0,0,0,2,0,105680,1,0,4,2.0,6,-2372,6316,8688,45,True,0,2
Thomas Partey,MID,Arsenal,3.0,0,0,21,1,24.1,15,0.05,0.12,0.07,1.06,12,0,0,5.6,18.6,2023-08-21T19:00:00Z,90,8,0,0,0,0,2,0,36762,1,1,0,13.0,3,-2840,3462,6302,50,False,0,2
Jamal Lewis,DEF,Newcastle,0.0,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,1095,0,0,1,0.0,0,-337,0,337,40,False,0,2
Leon Bailey,MID,Aston Villa,7.5,1,3,41,1,13.2,34,0.68,1.00,0.32,0.64,11,0,1,9.4,50.0,2023-08-20T13:00:00Z,62,9,0,0,0,0,2,0,63516,1,0,4,31.0,14,-3030,6101,9131,55,True,0,2
Ethan Horvath,GK,Nott'm Forest,0.5,0,0,0,0,0.0,449,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,12439,0,1,2,0.0,0,-1221,547,1768,45,True,0,2
Luke Plange,FWD,Crystal Palace,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,1,0,0,0,0,2,0,2049,0,1,0,0.0,0,-493,0,493,45,True,0,2
Luke Shaw,DEF,Man Utd,3.5,0,0,23,0,81.5,398,0.47,0.47,0.00,1.80,18,2,0,11.2,28.8,2023-08-19T16:30:00Z,90,18,0,0,0,0,2,0,2330461,1,0,2,2.0,1,-13923,97719,111642,55,False,0,2
Mario Lemina,MID,Wolves,1.5,0,0,9,0,2.5,565,0.01,0.70,0.69,2.27,20,4,0,2.4,12.6,2023-08-19T14:00:00Z,90,5,0,0,0,0,2,0,4201,1,4,1,9.0,2,264,726,462,50,True,0,2
Andi Zeqiri,FWD,Brighton,0.0,0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,20,0,0,0,0,2,0,109374,0,4,1,0.0,0,-6684,9246,15930,45,False,0,2
James Tarkowski,DEF,Everton,1.0,0,0,14,0,0.5,265,0.01,0.22,0.21,3.11,11,4,0,2.4,14.4,2023-08-20T13:00:00Z,90,2,0,0,0,0,2,0,183289,1,0,4,9.0,0,-5671,5814,11485,45,False,0,2
Kristoffer Ajer,DEF,Brentford,2.5,1,0,15,0,10.4,90,0.55,0.70,0.15,0.02,13,0,0,3.5,17.4,2023-08-19T14:00:00Z,1,10,0,0,0,0,2,0,29542,0,3,0,7.0,4,1905,4182,2277,45,False,0,2
Brennan Johnson,MID,Nott'm Forest,2.5,0,0,6,0,2.8,450,0.01,0.06,0.05,0.51,17,1,0,2.3,1.6,2023-08-18T18:45:00Z,90,17,0,0,0,0,2,0,64462,1,1,2,19.0,2,3785,9862,6077,60,True,0,2
Jake O'Brien,DEF,Crystal Palace,0.0,0,0,0,0,0.0,235,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,1,0,0,0,0,2,0,12560,0,1,0,0.0,0,-1849,415,2264,40,True,0,2
Ryan Sessegnon,DEF,Spurs,0.0,0,0,0,0,0.0,514,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,735,0,0,2,0.0,0,-164,51,215,45,True,0,2
Justin Kluivert,MID,Bournemouth,0.5,0,0,2,0,11.5,72,0.01,0.23,0.22,0.20,14,0,0,4.0,9.0,2023-08-19T14:00:00Z,27,11,0,0,0,0,2,0,40292,0,1,3,19.0,1,-5390,685,6075,50,False,0,2
Viljami Sinisalo,GK,Aston Villa,0.0,0,0,0,0,0.0,57,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,9,0,0,0,0,2,0,624,0,0,4,0.0,0,-92,0,92,40,True,0,2
Pierre-Emile Højbjerg,MID,Spurs,0.0,0,0,4,0,2.1,499,0.01,0.01,0.00,0.35,18,0,0,1.0,7.4,2023-08-19T16:30:00Z,14,14,0,0,0,0,2,0,45916,0,0,2,0.0,1,-10174,967,11141,55,True,0,2
Lesley Ugochukwu,MID,Chelsea,0.5,0,0,0,0,0.0,613,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,14834,0,1,3,0.0,0,779,2778,1999,45,False,0,2
Arnaut Danjuma Groeneveld,MID,Everton,1.0,0,0,3,0,2.3,601,0.12,0.29,0.17,0.99,11,2,0,4.2,5.4,2023-08-20T13:00:00Z,52,2,0,0,0,0,2,0,14581,0,0,4,34.0,1,-722,1240,1962,55,False,0,2
Callum Hudson-Odoi,MID,Chelsea,0.0,0,0,0,0,0.0,205,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,4636,0,1,3,0.0,0,-653,134,787,50,False,0,2
Kieran Tierney,DEF,Arsenal,0.5,0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,8,0,0,0,0,2,0,30163,0,1,0,0.0,0,-3895,1555,5450,45,False,0,2
Tim Ream,DEF,Fulham,2.5,0,0,1,0,1.8,281,0.01,0.01,0.00,6.46,13,3,0,0.3,0.0,2023-08-19T14:00:00Z,63,4,0,0,0,1,2,0,62637,1,3,0,2.0,-2,12425,15386,2961,45,True,0,2
Phil Foden,MID,Man City,6.5,1,3,35,1,91.6,353,0.53,0.86,0.33,0.29,16,0,0,15.7,37.4,2023-08-19T19:00:00Z,90,15,0,0,0,0,2,0,779132,1,0,1,28.0,9,-10035,77947,87982,75,True,0,2
Christian Eriksen,MID,Man Utd,1.5,0,0,7,0,1.8,379,0.01,0.01,0.00,0.55,18,1,0,1.3,10.8,2023-08-19T16:30:00Z,24,18,0,0,0,0,2,0,45143,0,0,2,0.0,1,-5767,1961,7728,60,False,0,2
Fábio Silva,FWD,Wolves,1.0,0,0,3,0,14.1,552,0.00,0.45,0.45,1.95,20,4,0,4.5,9.4,2023-08-19T14:00:00Z,54,5,0,0,0,0,2,0,28130,1,4,1,21.0,1,-490,3444,3934,55,True,0,2
Alfie Whiteman,GK,Spurs,0.0,0,0,0,0,0.0,521,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,22114,0,0,2,0.0,0,-3401,223,3624,40,True,0,2
James Tomkins,DEF,Crystal Palace,0.0,0,0,0,0,0.0,241,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,1,0,0,0,0,2,0,87036,0,1,0,0.0,0,1603,6932,5329,40,True,0,2
William Osula,FWD,Sheffield Utd,1.0,0,0,3,0,1.1,490,0.05,0.10,0.05,1.25,17,1,0,1.1,0.0,2023-08-18T18:45:00Z,73,16,0,0,0,0,2,0,152039,1,1,2,13.0,2,5078,15466,10388,45,False,0,2
Ollie Watkins,FWD,Aston Villa,5.0,1,0,11,1,32.4,60,0.05,0.20,0.15,0.64,11,0,0,5.2,7.2,2023-08-20T13:00:00Z,73,9,0,0,0,0,2,0,2282862,1,0,4,12.0,5,7626,147192,139566,80,True,0,2
Gabriel dos Santos Magalhães,DEF,Arsenal,1.5,0,0,5,0,0.0,5,0.00,0.00,0.00,0.73,12,0,0,1.3,13.0,2023-08-21T19:00:00Z,20,8,0,0,0,0,2,0,2639445,0,1,0,0.0,1,-223848,61796,285644,50,False,0,2
Takehiro Tomiyasu,DEF,Arsenal,2.5,0,0,13,1,3.8,25,0.03,0.03,0.00,1.79,12,0,0,0.2,0.0,2023-08-21T19:00:00Z,66,8,0,0,0,1,2,0,24757,1,1,0,0.0,3,1117,4024,2907,45,False,0,2
Harrison Reed,MID,Fulham,2.0,0,0,9,0,33.8,282,0.08,0.08,0.00,1.94,13,2,0,4.9,13.0,2023-08-19T14:00:00Z,66,4,0,0,0,0,2,0,81757,1,3,0,2.0,1,-6612,1553,8165,50,True,1,2
Manor Solomon,MID,Spurs,0.0,0,0,4,0,0.6,583,0.00,0.00,0.00,0.26,18,0,0,0.4,3.2,2023-08-19T16:30:00Z,2,14,0,0,0,0,2,0,12336,0,0,2,0.0,1,-2368,272,2640,55,True,0,2
Marcus Oliveira Alencar,MID,Arsenal,0.0,0,0,0,0,0.0,11,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,8,0,0,0,0,2,0,10849,0,1,0,0.0,0,-4225,819,5044,45,False,0,2
Eric Bailly,DEF,Man Utd,0.5,0,0,0,0,0.0,375,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,19047,0,0,2,0.0,0,-1282,1041,2323,40,False,0,2
Hakim Ziyech,MID,Chelsea,0.0,0,0,0,0,0.0,218,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,18826,0,1,3,0.0,0,-3358,816,4174,55,False,0,2
Gianluca Scamacca,FWD,West Ham,0.0,0,0,0,0,0.0,541,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,7,0,0,0,0,2,0,3729,0,1,3,0.0,0,-3124,0,3124,60,True,0,2
Christian Nørgaard,MID,Brentford,2.5,0,0,11,1,1.3,110,0.02,0.04,0.02,0.36,13,0,0,2.4,12.8,2023-08-19T14:00:00Z,78,10,0,0,0,0,2,0,13733,1,3,0,10.0,3,-604,867,1471,55,False,0,2
Sean Longstaff,MID,Newcastle,0.5,0,0,2,0,0.4,421,0.00,0.00,0.00,0.56,16,0,0,0.8,7.2,2023-08-19T19:00:00Z,33,13,0,0,0,0,2,0,18338,0,0,1,0.0,1,-2955,235,3190,50,False,0,2
Danny Ings,FWD,West Ham,0.5,0,0,0,0,0.0,535,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,7,0,0,0,0,2,0,146508,0,1,3,0.0,0,-33018,4296,37314,60,True,0,2
Donny van de Beek,MID,Man Utd,0.5,0,0,0,0,0.0,400,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,4950,0,0,2,0.0,0,-735,168,903,50,False,0,2
Giulian Biancone,DEF,Nott'm Forest,0.5,0,0,0,0,0.0,438,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,11724,0,1,2,0.0,0,-766,442,1208,40,True,0,2
Albert Sambi Lokonga,MID,Arsenal,0.5,0,0,0,0,0.0,21,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,8,0,0,0,0,2,0,1955,0,1,0,0.0,0,-266,62,328,50,False,0,2
