first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
Divin,Mubama,0,0,3,36,0,11.4,2.4,0.0,0,7,1.4,0,0,0,0.1,45,FWD
Joseph,Anang,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Krisztián,Hegyi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,39,GK
Kaelan,Casey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Craig,Dawson,1,1,75,2134,31,37.2,455.6,145.0,7,390,64.0,7,0,6,0.8,48,DEF
Raúl,Jiménez,0,2,27,749,13,116.0,74.6,273.0,0,64,46.3,2,0,0,0.3,65,FWD
Jonathan,Castro Otto,1,0,45,1257,21,118.2,233.2,83.0,0,219,43.7,5,1,3,0.3,43,DEF
José,Malheiro de Sá,0,0,147,3150,50,0.0,845.6,0.0,18,671,84.7,11,0,2,5.1,50,GK
Rúben,da Silva Neves,6,2,117,2975,46,474.7,788.8,347.0,16,554,161.0,10,0,12,1.5,52,MID
Hwang,Hee-chan,3,2,58,1051,14,138.8,194.0,242.0,3,149,57.5,3,0,1,0.2,57,MID
Nélson,Cabral Semedo,0,1,75,2543,38,226.5,443.4,79.0,5,409,74.4,8,1,11,0.6,50,DEF
Daniel,Castelo Podence,6,1,92,1760,31,512.8,376.0,580.0,10,249,146.8,6,0,5,0.7,51,MID
Max,Kilman,0,1,109,3240,52,66.9,739.8,106.0,12,614,91.6,11,0,3,3.1,43,DEF
Luke,Cundle,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,44,MID
Pedro,Lomba Neto,0,2,37,962,15,309.5,96.8,203.0,0,124,60.9,5,0,1,1.6,49,MID
Rayan,Aït-Nouri,1,0,41,1022,16,130.5,195.0,156.0,0,190,48.3,4,0,4,0.7,41,DEF
Fabio,Silva,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,FWD
Toti António,Gomes,1,0,42,956,13,74.3,225.2,65.0,4,197,36.5,4,0,6,2.9,39,DEF
Francisco Jorge,Tomás Oliveira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Adama,Traoré Diarra,2,4,64,1387,25,370.0,253.6,258.0,0,214,87.9,2,0,2,0.2,53,MID
Matija,Šarkić,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.4,39,GK
Yerson,Mosquera Valdelamar,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.8,39,DEF
João Filipe Iria,Santos Moutinho,0,2,56,1773,28,537.7,309.8,142.0,0,297,99.2,6,0,3,0.3,46,MID
Nathan,Collins,0,0,49,1721,32,37.9,419.0,29.0,6,312,48.9,4,1,2,0.5,42,DEF
Jackson,Smith,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.7,39,GK
Hugo,Bueno López,0,1,41,1262,26,254.8,221.2,74.0,3,236,55.3,3,0,1,3.7,38,DEF
Joseph,Hodge,0,0,4,167,5,16.2,14.4,26.0,0,15,5.7,0,0,1,0.0,43,MID
Connor,Ronan,0,0,1,1,0,0.4,0.6,0.0,0,3,0.1,0,0,0,0.1,44,MID
Chem,Campbell,0,0,5,68,2,3.0,5.6,16.0,0,9,2.4,0,0,0,0.3,44,MID
Gonçalo Manuel,Ganchinho Guedes,1,1,29,703,12,139.6,89.4,223.0,1,85,45.1,2,0,1,0.2,58,MID
Matheus Luiz,Nunes,1,1,79,2422,35,405.0,370.2,310.0,5,335,108.6,11,1,2,0.2,48,MID
Sasa,Kalajdzic,0,0,1,45,0,0.0,0.0,9.0,0,-1,0.7,0,0,0,0.0,53,FWD
Diego,Da Silva Costa,1,0,33,1235,17,144.3,96.8,504.0,3,40,73.3,6,1,5,0.3,53,FWD
Boubacar,Traoré,0,1,13,382,8,16.6,49.6,7.0,0,41,7.4,0,0,2,0.1,43,MID
Nathan,Fraser,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
Harvey,Griffiths,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Dexter,Lembikisa,0,0,1,22,1,0.8,1.4,0.0,0,3,0.2,0,0,0,0.0,40,DEF
Matheus,Santos Carneiro Da Cunha,2,0,39,961,12,95.1,143.0,217.0,6,122,45.1,5,0,1,0.1,53,FWD
Mario,Lemina,0,1,33,1207,23,65.0,200.4,36.0,0,182,30.1,5,1,2,0.0,45,MID
Pablo,Sarabia,1,0,27,764,9,184.7,92.0,157.0,3,57,43.0,3,0,3,0.1,49,MID
Daniel,Bentley,0,0,6,180,3,0.0,70.2,0.0,0,45,7.0,0,0,0,0.0,40,GK
João Victor,Gomes da Silva,1,0,19,565,13,72.0,133.0,46.0,2,78,24.9,2,0,5,0.0,45,MID
